genre,url
"[Simulation, Driving, Car Combat, Vehicle, Combat]",post-apocalyptic-mayhem
"[Adventure, First-Person, Point-and-Click, Modern, Modern]",post-mortem
"[Action, Shooter, General, Shooter, Third-Person, Shoot-'Em-Up, Modern, Top-Down]",postal
"[Action, Shooter, Shooter, First-Person, Modern, Modern, Arcade]",postal-2
"[Action, Shooter, Shooter, First-Person, Modern, Modern, Arcade]",postal-2-apocalypse-weekend
"[Action, Shooter, Shooter, First-Person, Modern, Modern, Arcade]",postal-2-share-the-pain
"[First-Person, Modern, Action, Shooter, Shooter, Third-Person, Modern, Arcade]",postal-iii
"[Action, General]",postal-redux
"[Sports, Traditional, Team, Volleyball, Volleyball]",power-spike-pro-beach-volleyball
"[Strategy, Real-Time, Historic, General, Historic]",praetorians
"[Action, Racing, General, General, Arcade, Automobile]",pressure
"[General, Action, Shooter, First-Person, Arcade]",prey
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",prey-2006
"[Strategy, Turn-Based, Historic, General, Historic]",pride-of-nations
"[Action, Shooter, Shooter, First-Person, Fantasy, Fantasy, Arcade]",primal-carnage
"[Action, General, General]",primal-fears
"[Strategy, General, General]",prime-world
"[Strategy, Real-Time, General, General, Defense]",prime-world-defenders
"[General, Adventure, General, Point-and-Click]",primordia
"[Action Adventure, Fantasy, General, Fantasy]",prince-of-persia
"[Action Adventure, Fantasy, General, Fantasy]",prince-of-persia-the-forgotten-sands
"[Action Adventure, Fantasy, Fantasy, Linear]",prince-of-persia-the-sands-of-time
"[Action Adventure, Fantasy, Fantasy, Linear]",prince-of-persia-the-two-thrones
"[Action Adventure, Fantasy, Fantasy, Linear]",prince-of-persia-warrior-within
"[Role-Playing, PC-style RPG, PC-style RPG, Western-Style]",prince-of-qin
"[Adventure, General, General]",prison-break-the-conspiracy
"[Action, Shooter, Shooter, Third-Person, Historic, Historic, Arcade]",prisoner-of-war
"[Simulation, Virtual, Career]",pro-cycling-manager-2016
"[Sports, Individual, Biking]",pro-cycling-manager-2017
"[Sports, Alternative, Individual, Biking, Biking]",pro-cycling-manager-season-2007-le-tour-de-france
"[Sports, Alternative, Individual, Biking, Biking]",pro-cycling-manager-season-2008-le-tour-de-france
"[Sports, Alternative, Individual, Biking, Biking]",pro-cycling-manager-season-2009-le-tour-de-france
"[Sports, Alternative, Individual, Biking, Biking]",pro-cycling-manager-season-2010-le-tour-de-france
"[Sports, Alternative, Individual, Biking, Biking]",pro-cycling-manager-season-2012-le-tour-de-france
"[Alternative, Biking, Sports, Individual, Biking]",pro-cycling-manager-season-2013-le-tour-de-france---100th-edition
"[Sports, Alternative, Individual, Biking]",pro-cycling-manager-season-2014-le-tour-de-france
"[Sports, Individual, Biking]",pro-cycling-manager-season-2015
"[Sports, Traditional, Team, Soccer, Sim, Sim]",pro-evolution-soccer-2009
"[Sports, Traditional, Team, Soccer, Sim, Sim]",pro-evolution-soccer-2010
"[Sports, Traditional, Soccer, Sim]",pro-evolution-soccer-2012
"[Sports, Traditional, Team, Soccer, Sim, Sim]",pro-evolution-soccer-2013
"[Sports, Traditional, Team, Soccer, Sim, Sim]",pro-evolution-soccer-2014
"[Sports, Traditional, Team, Soccer, Sim]",pro-evolution-soccer-2015
"[Sports, Team, Soccer, Sim]",pro-evolution-soccer-2016
"[Sports, Team, Soccer, Sim]",pro-evolution-soccer-2017
"[Driving, Racing, Simulation, Formula One, Automobile]",pro-race-driver
"[Sports, Alternative, Other, Other]",professional-bull-rider-2
"[Driving, General, Racing, Simulation, General, Automobile]",project-cars
"[Strategy, Real-Time, Sci-Fi, Sci-Fi, General]",project-earth-starmageddon
"[Action Adventure, Sci-Fi, Sci-Fi, General]",project-eden
"[Strategy, Management, Business / Tycoon]",project-highrise
"[Action, Shooter, Shooter, First-Person, Tactical, Modern]",project-igi-im-going-in
"[Strategy, Real-Time, Fantasy, General, Fantasy]",project-nomads
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",project-snowblind
"[Action, First-Person, Shooter, Arcade]",prospekt
"[Sports, Traditional, Individual, Golf, Sim, Sim]",prostroke-golf---world-tour-2007
"[Adventure, General, General, 3D, First-Person, Fantasy]",proteus
"[Action Adventure, Sci-Fi, Sci-Fi, Open-World]",prototype
"[Action Adventure, Sci-Fi, Sci-Fi, Open-World]",prototype-2
"[Action, Platformer, Platformer, 3D, 3D]",psychonauts
"[Action, Shooter, Shooter, First-Person, Fantasy, Fantasy, Arcade]",psychotoxic
"[General, Action, General]",pulse
"[Sports, Simulation, Virtual, Individual, Combat, Career, Boxing / Martial Arts]",punch-club
"[Driving, Racing, Arcade, Arcade, Automobile]",pure
"[Sports, Miscellaneous, Parlor, Alternative, Individual, Other, Billiards]",pure-pool
"[Sports, Traditional, Team, Baseball, Management, Sim]",puresim-baseball
"[Action, Shooter, Shooter, First-Person, Fantasy, Fantasy]",purge
"[Miscellaneous, Puzzle, Puzzle, General, Puzzle, General]",puzzle-agent
"[Miscellaneous, Puzzle, Puzzle, General, Puzzle, General]",puzzle-agent-2
"[Miscellaneous, Puzzle, Puzzle, General, Puzzle, General]",puzzle-dimension
"[Miscellaneous, Puzzle, Puzzle, General, Puzzle, General]",puzzle-pirates
"[Miscellaneous, Puzzle, Action, Puzzle, Puzzle, Action]",puzzle-quest-2
"[Miscellaneous, Puzzle, Puzzle, Puzzle, Matching, Matching]",puzzle-quest-challenge-of-the-warlords
"[Miscellaneous, Puzzle, Puzzle, Puzzle, Matching, Matching]",puzzle-quest-galactrix
"[Miscellaneous, Puzzle, Action, Puzzle, Action]",puzzlegeddon
"[Role-Playing, General]",pyre
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Arcade]",stalker-call-of-pripyat
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",stalker-clear-sky
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",stalker-shadow-of-chernobyl
"[Strategy, Real-Time, General, Tactics]",swine
"[Role-Playing, Action RPG, Action RPG]",sacred
"[Role-Playing, Action RPG, Action RPG]",sacred-2-fallen-angel
"[Action RPG, Role-Playing, Action RPG]",sacred-3
"[Action, Beat-'Em-Up, Beat-'Em-Up, 2D]",sacred-citadel
"[Role-Playing, Action RPG, Action RPG]",sacred-underworld
"[Strategy, Real-Time, Fantasy, General, Fantasy]",sacrifice
"[Miscellaneous, Adventure, Puzzle, Puzzle, General, Puzzle, Point-and-Click, General]",safecracker-the-ultimate-puzzle-adventure
"[Role-Playing, Massively Multiplayer Online, Fantasy]",saga
"[Action Adventure, Modern, Modern, Open-World]",saints-row-2
"[Action Adventure, Modern, Modern, Open-World]",saints-row-iv
"[Action Adventure, General, Modern, Open-World]",saints-row-gat-out-of-hell
"[Action Adventure, Modern, Modern, Open-World]",saints-row-the-third
"[Adventure, General, General]",salammbo-battle-of-carthage
"[Action, Platformer, 2D]",salt-and-sanctuary
"[Sports, Olympic Sports, Olympic Sports, Individual, Athletics]",salt-lake-2002
"[Action Adventure, Historic]",salvo!
"[Adventure, General, 3D, Point-and-Click, Third-Person]",sam-max-episode-101-culture-shock
"[Adventure, General, 3D, Point-and-Click, Third-Person]",sam-max-episode-102-situation-comedy
"[Adventure, General, 3D, Point-and-Click, Third-Person]",sam-max-episode-103-the-mole-the-mob-and-the-meatball
"[Adventure, General, 3D, Point-and-Click, Third-Person]",sam-max-episode-104-abe-lincoln-must-die!
"[Adventure, General, 3D, Point-and-Click, Third-Person]",sam-max-episode-105-reality-20
"[Adventure, General, 3D, Point-and-Click, Third-Person]",sam-max-episode-106-bright-side-of-the-moon
"[Adventure, General, 3D, Point-and-Click, Third-Person]",sam-max-episode-201-ice-station-santa
"[Adventure, General, 3D, Point-and-Click, Third-Person]",sam-max-episode-202-moai-better-blues
"[Adventure, General, 3D, Point-and-Click, Third-Person]",sam-max-episode-203-night-of-the-raving-dead
"[Adventure, General, 3D, Point-and-Click, Third-Person]",sam-max-episode-204-chariots-of-the-dogs
"[Adventure, General, 3D, Point-and-Click, Third-Person]",sam-max-episode-205-whats-new-beelzebub
"[Miscellaneous, Adventure, General, 3D, Compilation, Third-Person]",sam-max-the-devils-playhouse---episode-1-the-penal-zone
"[Miscellaneous, Adventure, General, 3D, Compilation, Third-Person]",sam-max-the-devils-playhouse---episode-2-the-tomb-of-sammun-mak
"[Miscellaneous, Adventure, General, 3D, Compilation, Third-Person]",sam-max-the-devils-playhouse---episode-3-they-stole-maxs-brain!
"[Miscellaneous, Adventure, General, 3D, Compilation, Third-Person]",sam-max-the-devils-playhouse---episode-4-beyond-the-alley-of-the-dolls
"[Miscellaneous, Adventure, General, 3D, Compilation, Third-Person]",sam-max-the-devils-playhouse---episode-5-the-city-that-dares-not-sleep
"[General, Adventure, General, Point-and-Click]",samorost-3
"[General, Action, General]",samurai-gunn
"[Action, Beat-'Em-Up, Beat-'Em-Up, 3D]",samurai-warriors-2
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",sanctum-2011
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",sanctum-2
"[Action, Action Adventure, General, General]",sang-froid-tales-of-werewolves
"[Action, General, General]",sanity-aikens-artifact
"[Adventure, General, General]",santa-fe-mysteries-the-elk-moon-murder
"[Sci-Fi, Strategy, Real-Time, General]",satellite-reign
"[Action, Shooter, Shooter, First-Person, Fantasy, Fantasy, Arcade]",savage-2-a-tortured-soul
"[Action, Shooter, Shooter, First-Person, Fantasy, Fantasy, Arcade]",savage-the-battle-for-newerth
"[Action Adventure, Horror, Horror, Survival]",saw
"[Action, Platformer, 2D]",sayonara-umiharakawase
"[Action Adventure, Linear]",scanner-sombre
"[Action Adventure, Modern, General, Modern]",scarface-the-world-is-yours
"[Action, Platformer, 2D]",schrodingers-cat-and-the-raiders-of-the-lost-quark
"[Action, Puzzle]",scrap-garden
"[Action, Action Adventure, General, Sci-Fi, General]",scrapland
"[Adventure, General, General, Point-and-Click]",scratches
"[Driving, Racing, Simulation, Rally / Offroad, Automobile]",screamer-4x4
"[Sci-Fi, Action, Shooter, First-Person, Arcade]",screencheat
"[Puzzle, Action, Platformer, Platformer, 2D, 2D]",scribblenauts-unlimited
"[Puzzle, Action, Platformer, Platformer, 2D, 2D]",scribblenauts-unmasked-a-dc-comics-adventure
"[Action, General, Miscellaneous, Card Battle, Strategy, Turn-Based, Card Battle]",scrolls
"[Simulation, Ship, Ship, Marine, Civilian]",sea-dogs
"[Sports, Traditional, Team, Baseball, Management, Management, Sim]",season-ticket-baseball-2003
"[Platformer, 2D, Action, Platformer, 2D]",seasons-after-fall
"[Racing, General]",sebastien-loeb-rally-evo
"[Action Adventure, Sci-Fi, Sci-Fi, General]",second-sight
"[Adventure, General, General]",secret-files-2-puritas-cordis
"[Adventure, General, General]",secret-files-3
"[Adventure, General, General]",secret-files-tunguska
"[Action, Shooter, First-Person, Historic, Arcade]",secret-ponchos-most-wanted
"[Action, Shooter, Shooter, First-Person, Modern, Arcade]",secret-service-security-breach
"[Simulation, Flight, WWII, WWII, Combat]",secret-weapons-over-normandy
"[Action Adventure, General]",secret-world-legends
"[Action, General]",secrets-of-raetikon
"[Adventure, 3D, Modern, Third-Person, Modern]",secrets-of-the-ark-a-broken-sword-game
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",section-8
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",section-8-prejudice
"[Strategy, General, General]",seduce-me
"[Driving, Racing, Arcade, Rally / Offroad, Rally / Offroad, Automobile]",sega-rally-revo
"[Strategy, Real-Time, Wargame, Real-Time, General]",sengoku
"[Strategy, Turn-Based, 4X]",sengoku-jidai-shadow-of-the-shogun
"[Action, General]",senran-kagura-shinovi-versus
"[Action, Rhythm, Music]",senran-kagura-bon-appetit!---full-course
"[Action, General]",senran-kagura-estival-versus
"[Adventure, General, General]",sentinel-descendants-in-time
"[Role-Playing, General, General]",septerra-core-legacy-of-the-creator
"[Action, Platformer, 2D]",seraph
"[Action, General]",serial-cleaner
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",serious-sam-3-bfe
"[Action, Shooter, Shooter, Third-Person, Sci-Fi, Arcade]",serious-sam-double-d
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",serious-sam-hd-the-first-encounter
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",serious-sam-hd-the-second-encounter
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",serious-sam-ii
"[Action, Shooter, Shoot-'Em-Up, Top-Down]",serious-sams-bogus-detour
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Arcade]",serious-sam-the-first-encounter
"[Action, Role-Playing, Shooter, Japanese-Style, First-Person, Sci-Fi]",serious-sam-the-random-encounter
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Arcade]",serious-sam-the-second-encounter
"[PC-style RPG, Role-Playing, Western-Style]",serpent-in-the-staglands
"[Adventure, General]",seven-games-of-the-soul
"[Strategy, Real-Time, Historic, Historic, Command]",seven-kingdoms-conquest
"[Strategy, Real-Time, General, Defense]",shado
"[Action Adventure, Horror, Survival]",shade-wrath-of-angels
"[Action, General]",shadow-blade-reload
"[Action, Shooter, Shooter, Third-Person, Tactical, Modern, Modern]",shadow-harvest-phantom-ops
"[Adventure, 3D, Fantasy, Third-Person, Fantasy]",shadow-of-destiny
"[Action, Shooter, Shooter, First-Person, Modern, Modern, Arcade]",shadow-ops-red-mercury
"[Action, Platformer, 3D]",shadow-puppeteer
"[Strategy, Real-Time, Tactics]",shadow-tactics-blades-of-the-shogun
"[Action, Shooter, Shooter, First-Person, Fantasy, Fantasy, Arcade]",shadow-warrior
"[Action, Shooter, First-Person, Arcade]",shadow-warrior-2
"[Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Fantasy, Fantasy]",shadowbane
"[Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Fantasy, Fantasy]",shadowbane-the-rise-of-chaos
"[Role-Playing, Action RPG, Action RPG]",shadowflare
"[Action, Adventure, General, Point-and-Click]",shadowgate
"[Action, Shooter, Shooter, Third-Person, Sci-Fi, Sci-Fi, Arcade]",shadowgrounds
"[Action, Shooter, Shooter, Third-Person, Sci-Fi, Sci-Fi, Arcade]",shadowgrounds-survivor
"[Action, Shooter, Shooter, First-Person, Fantasy, Fantasy, Arcade]",shadowrun
"[General, Strategy, Adventure, Turn-Based, General, Tactics]",shadowrun-chronicles-boston-lockdown
"[Role-Playing, General, General]",shadowrun-returns
"[General, Role-Playing, General]",shadowrun-dragonfall
"[Role-Playing, General]",shadowrun-dragonfall---directors-cut
"[Role-Playing, Western-Style]",shadowrun-hong-kong
"[Role-Playing, Japanese-Style]",shadows-of-adam
"[Role-Playing, PC-style RPG, Western-Style]",shadows-heretic-kingdoms
"[Action Adventure, General]",shadwen
"[Role-Playing, General, General]",shady-o-gradys-rising-star
"[Action, Beat-'Em-Up, Beat-'Em-Up, 2D]",shank
"[Action, Beat-'Em-Up, Beat-'Em-Up, 2D]",shank-2
"[Action, Platformer, Platformer, 2D, 2D]",shantae-half-genie-hero
"[Adventure, Point-and-Click]",shardlight
"[Action, Platformer, Platformer, 3D, 3D]",shark-tale
"[Action, General, General]",shatter
"[Role-Playing, Strategy, General, General, Massively Multiplayer]",shattered-galaxy
"[Miscellaneous, Puzzle, General, Puzzle, General]",shattered-haven
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi]",shattered-horizon
"[Action, Shooter, First-Person, Arcade]",shattered-skies
"[Strategy, Real-Time, Sci-Fi, Sci-Fi, General]",shattered-suns
"[Strategy, Turn-Based, Historic, General, Historic]",shattered-union
"[Sports, Alternative, Individual, Snowboarding, Snowboarding, Ski / Snowboard]",shaun-white-snowboarding
"[Action, Puzzle]",she-remembered-caterpillars
"[Action, Strategy, General, General]",sheep
"[Action, Shooter, Shooter, First-Person, Third-Person, Historic, Historic, Historic, Arcade]",shellshock-2-blood-trails
"[Action, Shooter, Shooter, Third-Person, Historic, Historic, Arcade]",shellshock-nam-67
"[Adventure, General, General]",shelter
"[Simulation, Adventure, General, Virtual, Virtual Life]",shelter-2
"[Strategy, Real-Time, Defense]",sheltered
"[Adventure, General, General]",sherlock-holmes-vs-jack-the-ripper
"[Adventure, General]",sherlock-holmes-crimes-punishments
"[Adventure, 3D, First-Person, Modern, Modern]",sherlock-holmes-nemesis
"[Adventure, General, General]",sherlock-holmes-the-awakened
"[Adventure, General]",sherlock-holmes-the-devils-daughter
"[Adventure, 3D, Point-and-Click, First-Person, Modern, Modern]",sherlock-holmes-the-mystery-of-the-mummy
"[Adventure, General, General]",sherlock-holmes-the-silver-earring
"[Driving, Racing, Simulation, GT / Street, GT / Street, Automobile]",shift-2-unleashed
"[Action, Platformer, Platformer, 2D, 2D]",shiftlings
"[Role-Playing, Action RPG]",shiness-the-lightning-kingdom
"[Action, Platformer, 2D]",shiny
"[Simulation, Ship, Marine, Civilian]",ship-simulator-2006
"[Simulation, Ship, Ship, Marine, Civilian]",ship-simulator-2008
"[Simulation, Ship, Ship, Marine, Civilian]",ship-simulator-extremes
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",shogo-mobile-armor-division
"[Strategy, Turn-Based, Real-Time, Historic, Historic, General, Historic]",shogun-total-war
"[Strategy, Turn-Based, Real-Time, Historic, Historic, General]",shogun-total-war-warlord-edition
"[Action, General]",shooting-stars!
"[Action, Shooter, Shooter, First-Person, Fantasy, Arcade]",shootmania-storm
"[Sports, Traditional, Golf, Sim, Sim]",shot-online
"[Platformer, 2D, Action, Platformer, 2D]",shovel-knight
"[Action, Platformer, 2D]",shovel-knight-plague-of-shadows
"[Action, Platformer, Platformer, 3D, 3D]",shrek-2
"[Action, General, General]",shrek-the-third
"[Action, Platformer, 2D]",shu
"[Strategy, General, General]",sid-meiers-ace-patrol
"[Strategy, General, General]",sid-meiers-ace-patrol-pacific-skies
"[Strategy, Turn-Based, Sci-Fi, Sci-Fi, 4X]",sid-meiers-alpha-centauri
"[Strategy, Turn-Based, Historic, Historic, 4X]",sid-meiers-civilization-iii
